Id,SalePrice
2734,125745.41173709766
2735,134701.56259122584
2736,130441.91027479398
2737,123282.64361287002
2738,131442.42389449326
2739,146924.55665435514
2740,139011.00195248157
2741,142389.62106688495
2742,162473.1950036612
2743,153373.0190194879
2744,164468.78326507425
2745,138815.5778516956
2746,138420.6118352589
2747,163391.66732758202
2748,121063.1122006349
2749,132779.54363349418
2750,110286.3066769311
2751,135326.1760151697
2752,196468.20765677711
2753,154824.0855104233
2754,226955.93286145863
2755,142790.9452648037
2756,85526.26238249743
2757,71645.98121520667
2758,84215.68451319495
2759,181247.71861956723
2760,132662.99674515042
2761,135877.63961677195
2762,129258.50359373784
2763,185144.95849672065
2764,150232.53956519428
2765,281497.52612630406
2766,120428.11159178545
2767,80663.13288563036
2768,130020.47164773941
2769,142885.36483788292
2770,140144.6004414009
2771,97930.52802164399
2772,99594.35767754505
2773,179763.52563815855
2774,149514.3803045142
2775,115558.26956013683
2776,149117.37888577546
2777,156381.6846210321
2778,114268.08331369888
2779,131542.99046270468
2780,98776.96556945366
2781,84459.7381737238
2782,92964.3818161859
2783,101841.73556508322
2784,129406.54613632453
2785,142308.24433543824
2786,55106.888462692616
2787,124122.71869151865
2788,62992.53035089397
2789,172813.46131435072
2790,97434.4422140147
2791,108961.0379406442
2792,71582.32222440664
2793,146048.9180670816
2794,94280.59050632664
2795,122776.01893761416
2796,102256.25545675296
2797,201158.90344338876
2798,119070.65430544922
2799,111062.51263710984
2800,69987.1016777762
2801,122720.97935926844
2802,125666.43212604965
2803,158399.99304671807
2804,124727.370817472
2805,104668.39905026893
2806,72178.33887508
2807,181271.69419168623
2808,160637.95426230947
2809,119938.44686636073
2810,123656.27585211198
2811,177322.3820884599
2812,186133.31431078352
2813,151059.2149091483
2814,149155.92362514022
2815,110496.55049839814
2816,212073.03750542994
2817,158119.62278289942
2818,119818.55077039462
2819,193099.88537383697
2820,134002.05526712176
2821,107734.95302380237
2822,175081.27564158093
2823,310814.0575566783
2824,174049.67914536782
2825,152471.63084209233
2826,131015.8626203707
2827,124755.49857098924
2828,235056.29102282098
2829,217315.6497769846
2830,216663.18671100738
2831,185999.74905025517
2832,231429.61008980148
2833,323781.1852195674
2834,232419.00914571306
2835,231367.04414422356
2836,192079.15692965442
2837,156810.15073053457
2838,143882.2454305084
2839,157073.80516986467
2840,208801.3858678845
2841,201095.2779948971
2842,222475.90025019215
2843,148014.14930559683
2844,181584.19098355982
2845,130440.41473021184
2846,207746.54594769503
2847,220919.52753898245
2848,200690.9139749906
2849,195939.5596495797
2850,270710.4678297328
2851,207067.7773439592
2852,228059.19053621416
2853,229401.25041990099
2854,140624.66385990323
2855,202096.69269041985
2856,200877.2153989469
2857,190224.83393781795
2858,208713.68403700157
2859,71183.27145059523
2860,137861.11261125514
2861,116422.52251093835
2862,171023.5055988693
2863,140828.27159142226
2864,257510.77629418217
2865,140216.07150440768
2866,127116.58533308376
2867,85648.21412708529
2868,90014.41260161961
2869,81248.72341457556
2870,104398.06432604778
2871,64469.62278220686
2872,26412.805582692847
2873,75955.49856249301
2874,145753.93018631858
2875,103886.83729294466
2876,154946.3568961859
2877,154747.34080929984
2878,148987.4411526624
2879,132701.7443050933
2880,105442.06861816742
2881,143328.0531265695
2882,197328.22417733388
2883,202301.68714143976
2884,198803.91849013302
2885,188519.4236585194
2886,241497.1245031898
2887,113539.33437241404
2888,154486.88456159178
2889,44301.76131703623
2890,81880.5867821502
2891,143596.65709298337
2892,15410.278392892797
2893,74010.776710973
2894,21588.238928665756
2895,341412.39863881737
2896,283846.9957925227
2897,220667.12070650829
2898,136102.47568337072
2899,212296.86885616847
2900,157143.45481313602
2901,221283.56395108812
2902,181329.86492744368
2903,306070.1513475628
2904,343922.62267951074
2905,67098.46552202397
2906,200700.9805534503
2907,102416.55562104029
2908,117145.40681231499
2909,138889.2200186808
2910,75511.22387626546
2911,68259.13692038856
2912,154920.17028488277
2913,66171.99059355864
2914,64843.452773202676
2915,77428.21194279415
2916,74492.37316590303
2917,163429.74170228047
2918,104994.54293122143
2919,223863.98953797645
